timestamp,datetime,pwm_right,vel_right
1757616605.1537988,2025-09-11 15:50:05.153,250,0.38
1757616605.1852381,2025-09-11 15:50:05.185,250,0.38
1757616605.2165463,2025-09-11 15:50:05.216,250,0.38
1757616605.247912,2025-09-11 15:50:05.247,250,0.38
1757616605.2691472,2025-09-11 15:50:05.269,250,0.38
1757616605.300696,2025-09-11 15:50:05.300,250,0.38
1757616605.332164,2025-09-11 15:50:05.332,250,0.38
1757616605.3635976,2025-09-11 15:50:05.363,250,0.39
1757616605.3952286,2025-09-11 15:50:05.395,250,0.39
1757616605.41665,2025-09-11 15:50:05.416,250,0.39
1757616605.448288,2025-09-11 15:50:05.448,250,0.39
1757616605.47998,2025-09-11 15:50:05.479,250,0.39
1757616605.5116053,2025-09-11 15:50:05.511,250,0.39
1757616605.5328581,2025-09-11 15:50:05.532,250,0.39
1757616605.5641725,2025-09-11 15:50:05.564,250,0.39
1757616605.5957012,2025-09-11 15:50:05.595,250,0.38
1757616605.627429,2025-09-11 15:50:05.627,250,0.38
1757616605.6591856,2025-09-11 15:50:05.659,250,0.38
1757616605.6805942,2025-09-11 15:50:05.680,250,0.38
1757616605.7119856,2025-09-11 15:50:05.711,250,0.38
1757616605.7434018,2025-09-11 15:50:05.743,250,0.38
1757616605.7747154,2025-09-11 15:50:05.774,250,0.38
1757616605.7959807,2025-09-11 15:50:05.795,250,0.38
1757616605.827745,2025-09-11 15:50:05.827,250,0.38
1757616605.8591022,2025-09-11 15:50:05.859,250,0.38
1757616605.8904247,2025-09-11 15:50:05.890,250,0.38
1757616605.921857,2025-09-11 15:50:05.921,250,0.38
1757616605.9430883,2025-09-11 15:50:05.943,250,0.38
1757616605.9744167,2025-09-11 15:50:05.974,250,0.38
1757616606.0059018,2025-09-11 15:50:06.005,250,0.38
1757616606.0372915,2025-09-11 15:50:06.037,250,0.38
1757616606.0687385,2025-09-11 15:50:06.068,250,0.38
1757616606.0901945,2025-09-11 15:50:06.090,250,0.38
1757616606.1217763,2025-09-11 15:50:06.121,250,0.38
1757616606.1534066,2025-09-11 15:50:06.153,250,0.38
1757616606.185123,2025-09-11 15:50:06.185,250,0.38
1757616606.2065885,2025-09-11 15:50:06.206,250,0.38
1757616606.2381737,2025-09-11 15:50:06.238,250,0.38
1757616606.2695315,2025-09-11 15:50:06.269,250,0.38
1757616606.300946,2025-09-11 15:50:06.300,250,0.38
1757616606.3323607,2025-09-11 15:50:06.332,250,0.38
1757616606.353755,2025-09-11 15:50:06.353,250,0.38
1757616606.3853195,2025-09-11 15:50:06.385,250,0.38
1757616606.416764,2025-09-11 15:50:06.416,250,0.39
1757616606.4480927,2025-09-11 15:50:06.448,250,0.39
1757616606.4796324,2025-09-11 15:50:06.479,250,0.39
1757616606.5010376,2025-09-11 15:50:06.501,250,0.39
1757616606.5319235,2025-09-11 15:50:06.531,250,0.39
1757616606.5631964,2025-09-11 15:50:06.563,250,0.39
1757616606.594669,2025-09-11 15:50:06.594,250,0.39
1757616606.626014,2025-09-11 15:50:06.626,250,0.39
1757616606.6467228,2025-09-11 15:50:06.646,250,0.39
1757616606.6781728,2025-09-11 15:50:06.678,250,0.39
1757616606.709599,2025-09-11 15:50:06.709,250,0.39
1757616606.7413502,2025-09-11 15:50:06.741,250,0.39
1757616606.7728314,2025-09-11 15:50:06.772,250,0.39
1757616606.7942955,2025-09-11 15:50:06.794,250,0.39
1757616606.82604,2025-09-11 15:50:06.826,250,0.39
1757616606.8577955,2025-09-11 15:50:06.857,250,0.39
1757616606.8892164,2025-09-11 15:50:06.889,250,0.39
1757616606.910461,2025-09-11 15:50:06.910,250,0.39
1757616606.9417593,2025-09-11 15:50:06.941,250,0.39
1757616606.9730744,2025-09-11 15:50:06.973,250,0.39
1757616607.004413,2025-09-11 15:50:07.004,250,0.39
1757616607.036034,2025-09-11 15:50:07.036,250,0.39
1757616607.0572858,2025-09-11 15:50:07.057,250,0.39
1757616607.0887275,2025-09-11 15:50:07.088,250,0.39
1757616607.1201193,2025-09-11 15:50:07.120,250,0.38
1757616607.1514354,2025-09-11 15:50:07.151,250,0.38
1757616607.1828592,2025-09-11 15:50:07.182,250,0.38
1757616607.204127,2025-09-11 15:50:07.204,250,0.38
1757616607.2355578,2025-09-11 15:50:07.235,250,0.38
1757616607.2670145,2025-09-11 15:50:07.267,250,0.38
1757616607.298691,2025-09-11 15:50:07.298,250,0.38
1757616607.3300881,2025-09-11 15:50:07.330,250,0.38
1757616607.3514526,2025-09-11 15:50:07.351,250,0.38
1757616607.3830643,2025-09-11 15:50:07.383,250,0.38
1757616607.414611,2025-09-11 15:50:07.414,250,0.38
1757616607.4463449,2025-09-11 15:50:07.446,250,0.38
1757616607.467637,2025-09-11 15:50:07.467,250,0.38
1757616607.499139,2025-09-11 15:50:07.499,250,0.38
1757616607.530769,2025-09-11 15:50:07.530,250,0.38
1757616607.562433,2025-09-11 15:50:07.562,250,0.38
1757616607.5941005,2025-09-11 15:50:07.594,250,0.4
1757616607.6155293,2025-09-11 15:50:07.615,250,0.4
1757616607.647263,2025-09-11 15:50:07.647,250,0.4
1757616607.6788335,2025-09-11 15:50:07.678,250,0.4
1757616607.71044,2025-09-11 15:50:07.710,250,0.39
1757616607.7316897,2025-09-11 15:50:07.731,250,0.39
1757616607.7630515,2025-09-11 15:50:07.763,250,0.39
1757616607.7944264,2025-09-11 15:50:07.794,250,0.39
1757616607.8259006,2025-09-11 15:50:07.825,250,0.4
1757616607.8572328,2025-09-11 15:50:07.857,250,0.4
1757616607.8783755,2025-09-11 15:50:07.878,250,0.4
1757616607.9096222,2025-09-11 15:50:07.909,250,0.4
1757616607.9411924,2025-09-11 15:50:07.941,250,0.39
1757616607.9725206,2025-09-11 15:50:07.972,250,0.39
